Date,Close,Volume
1842,14.195,14674565.0
1843,14.39,15461609.0
1844,14.545,17501376.0
1845,14.701,13905771.0
1846,13.612,21805738.0
1847,13.028,16077236.0
1848,13.184,8067132.0
1849,13.184,14560738.0
1850,12.212,13866728.0
1851,12.328,10165101.0
1852,12.095,11405727.0
1853,12.017,12214502.0
1854,11.551,16952176.0
1855,12.717,24210008.0
1856,13.184,54938680.0
1857,11.94,27007204.0
1858,12.173,13338996.0
1859,12.523,39338692.0
1860,12.562,26566786.0
1861,11.628,19611602.0
1862,11.901,15920692.0
1863,11.59,11693075.0
1864,11.434,12118865.0
1865,10.306,16062855.0
1866,10.423,13827995.0
1867,9.878,16175894.0
1868,10.034,7584988.0
1869,9.023,15374655.0
1870,9.256,9884279.0
1871,9.451,13063062.0
1872,9.645,18428876.0
1873,9.567,9805801.0
1874,9.567,8192484.0
1875,9.645,13263888.0
1876,8.673,15344463.0
1877,8.75,11221310.0
1878,8.323,9647591.0
1879,8.167,17979348.0
1880,7.778,10820718.0
1881,7.428,8453541.0
1882,7.428,0.0
1883,7.428,0.0
1884,7.428,0.0
1885,7.428,0.0
1886,8.167,1942880.0
1887,8.984,7589956.0
1888,9.878,81801032.0
1889,10.345,75493664.0
1890,11.045,76017872.0
1891,11.278,67935376.0
1892,10.151,60334928.0
1893,11.006,58127224.0
1894,10.812,45901744.0
1895,10.695,39492352.0
1896,9.801,21319414.0
1897,9.801,0.0
1898,9.995,21845884.0
1899,9.956,29860518.0
1900,9.295,28730640.0
1901,9.723,20300916.0
1902,10.112,29142316.0
1903,10.617,35269048.0
1904,10.656,64910000.0
1905,10.851,34572580.0
1906,11.667,69442472.0
1907,11.862,76615496.0
1908,11.862,59591384.0
1909,11.356,43581480.0
1910,12.484,144349440.0
1911,12.095,93072512.0
1912,11.667,56846864.0
1913,11.628,40940604.0
1914,11.901,41496420.0
1915,11.978,52902848.0
1916,12.64,103680376.0
1917,11.551,60931368.0
1918,11.551,37638844.0
1919,11.628,31163202.0
1920,11.745,29243208.0
1921,11.473,27656768.0
1922,10.851,22965256.0
1923,10.501,15622649.0
1924,10.928,20129498.0
1925,11.239,23871210.0
1926,11.201,24246830.0
1927,10.734,20849386.0
1928,10.889,14115838.0
1929,11.123,18211468.0
1930,10.734,15385866.0
1931,11.006,15059198.0
1932,11.162,26193524.0
1933,11.317,34683180.0
1934,11.317,20846806.0
1935,11.006,32828806.0
1936,10.889,18465234.0
1937,10.889,18466380.0
1938,10.851,17864426.0
1939,11.395,36401784.0
1940,11.706,47914436.0
1941,12.873,141547936.0
1942,12.64,140083456.0
1943,13.495,110667696.0
1944,13.729,100745048.0
1945,14.001,85950408.0
1946,14.584,132696472.0
1947,15.595,128280768.0
1948,17.151,221052304.0
1949,17.073,183886240.0
1950,16.256,99353360.0
1951,15.479,122194896.0
1952,16.218,160763392.0
1953,16.256,86834472.0
1954,16.684,102256752.0
1955,15.868,106380536.0
1956,15.751,70139168.0
1957,14.273,56594176.0
1958,12.873,51196160.0
1959,13.145,27302542.0
1960,13.106,26705616.0
1961,14.156,49394020.0
1962,14.079,57787944.0
1963,13.884,31764416.0
1964,13.301,31598610.0
1965,13.69,26216350.0
1966,13.651,22349904.0
1967,13.417,16964746.0
1968,13.573,29223930.0
1969,13.845,24952674.0
1970,14.429,53567940.0
1971,14.701,51105244.0
1972,14.934,64998904.0
1973,15.09,75113720.0
1974,15.051,61957640.0
1975,15.868,111614824.0
1976,15.09,70822464.0
1977,15.401,50698432.0
1978,16.451,133270704.0
1979,16.606,149749152.0
1980,16.84,108310288.0
1981,16.84,0.0
1982,16.373,147610912.0
1983,15.712,98962200.0
1984,15.945,46922968.0
1985,15.79,77868392.0
1986,15.868,56510788.0
1987,16.179,74500640.0
1988,16.062,69586856.0
1989,16.723,106544992.0
1990,16.684,96583592.0
1991,16.645,102776432.0
1992,18.318,190892544.0
1993,20.146,430526240.0
1994,19.134,277761696.0
1995,18.279,192547968.0
1996,18.084,102902072.0
1997,17.657,72441872.0
1998,16.412,68439136.0
1999,16.529,63152620.0
2000,16.918,62497452.0
2001,16.918,65351264.0
2002,17.501,67681016.0
2003,17.89,80510304.0
2004,18.512,106354240.0
2005,18.045,94091072.0
2006,17.968,68745760.0
2007,16.995,106565208.0
2008,17.501,51201832.0
2009,18.434,149146528.0
2010,19.057,233201168.0
2011,18.668,94902616.0
2012,18.512,97465032.0
2013,18.357,77939984.0
2014,18.357,85085520.0
2015,17.423,107771728.0
2016,17.423,0.0
2017,17.54,54326956.0
2018,17.657,50184724.0
2019,17.695,37607740.0
2020,17.773,46252876.0
2021,18.512,119855376.0
2022,18.357,62605264.0
2023,17.89,56301792.0
2024,17.618,45731116.0
2025,17.851,50193152.0
2026,19.64,128151424.0
2027,25.124,1499283070.0
2028,22.829,617380350.0
2029,20.729,437037184.0
2030,20.807,204918832.0
2031,20.418,190859552.0
2032,20.534,161611712.0
2033,20.262,173949952.0
2034,19.796,164818528.0
2035,20.301,209875712.0
2036,20.107,124327544.0
2037,20.184,107785872.0
2038,20.029,106873664.0
2039,20.534,266335264.0
2040,20.107,133055152.0
2041,19.718,111524512.0
2042,19.834,80595672.0
2043,19.951,115443512.0
2044,20.107,174609456.0
2045,19.873,120881264.0
2046,20.184,169727472.0
2047,20.146,102753464.0
2048,20.573,237210320.0
2049,21.39,372586624.0
2050,21.157,180680960.0
2051,21.312,146155536.0
2052,21.234,174891616.0
2053,21.779,345404960.0
2054,21.39,159778608.0
2055,21.429,162950128.0
2056,20.729,146001584.0
2057,20.846,120538656.0
2058,20.923,91774136.0
2059,20.768,119273056.0
2060,21.429,291872288.0
2061,21.623,209084128.0
2062,20.962,346047584.0
2063,21.04,139717104.0
2064,21.584,202811216.0
2065,22.09,363289728.0
2066,21.779,211031520.0
2067,21.779,0.0
2068,21.779,0.0
2069,20.496,163906720.0
2070,20.029,104611200.0
2071,20.418,71609600.0
2072,18.94,105807232.0
2073,18.707,68265336.0
2074,17.462,81277840.0
2075,16.179,73404824.0
2076,16.529,45301940.0
2077,15.323,72941672.0
2078,16.023,62924780.0
2079,16.49,70325864.0
2080,16.606,62382220.0
2081,16.256,71333112.0
2082,17.423,124064296.0
2083,17.89,181113440.0
2084,17.345,63847808.0
2085,15.79,49548540.0
2086,17.384,38070276.0
2087,18.318,269287136.0
2088,18.668,192965696.0
2089,18.318,146514592.0
2090,18.357,113789680.0
2091,18.123,87287944.0
2092,17.851,76599024.0
2093,18.512,137070544.0
2094,18.24,101264096.0
2095,18.823,132791168.0
2096,18.94,161321168.0
2097,19.484,216940304.0
2098,20.69,345532288.0
2099,19.368,209688496.0
2100,19.523,97610296.0
2101,18.707,86379880.0
2102,18.007,59891464.0
2103,17.773,53468220.0
2104,17.501,40669564.0
2105,17.268,43584764.0
2106,16.995,40787732.0
2107,17.345,34657208.0
2108,18.084,43410148.0
2109,17.89,39908208.0
2110,17.968,31878224.0
2111,18.084,56749236.0
2112,18.123,46847620.0
2113,17.89,38484280.0
2114,18.434,69414184.0
2115,18.59,72715536.0
2116,18.551,71848640.0
2117,18.512,56976820.0
2118,18.979,119015688.0
2119,18.979,66092412.0
2120,18.084,73438368.0
2121,18.707,176775200.0
2122,17.773,77178296.0
2123,17.773,69680920.0
2124,18.279,80199576.0
2125,18.551,91194560.0
2126,18.823,103651120.0
2127,18.901,103008880.0
2128,19.095,176453584.0
2129,19.018,119966056.0
2130,19.018,120685304.0
2131,19.251,222332848.0
2132,19.251,0.0
2133,19.757,456459328.0
2134,20.029,377461664.0
2135,19.99,214334992.0
2136,20.807,498515040.0
2137,20.807,380865888.0
2138,21.196,944512830.0
2139,21.157,512031040.0
2140,21.157,0.0
2141,21.157,0.0
2142,21.157,0.0
2143,19.29,366636000.0
2144,19.757,195489472.0
2145,20.379,307509888.0
2146,20.651,340220384.0
2147,20.651,0.0
2148,20.068,274939328.0
2149,20.612,194006640.0
2150,21.001,266207680.0
2151,20.69,224464416.0
2152,20.729,141883856.0
2153,20.068,175388816.0
2154,20.418,139031056.0
2155,20.184,154604736.0
2156,20.184,0.0
2157,19.445,183182176.0
2158,18.823,101744936.0
2159,19.212,63745696.0
2160,18.473,71616568.0
2161,18.862,74055048.0
2162,19.212,100516032.0
2163,19.445,137674608.0
2164,20.34,206846464.0
2165,20.068,143098608.0
2166,20.029,127235136.0
2167,20.223,179838688.0
2168,20.146,150718096.0
2169,20.651,301031360.0
2170,20.573,294746656.0
2171,20.534,320363424.0
2172,21.157,440100960.0
2173,21.234,826464770.0
2174,21.079,303917248.0
2175,20.768,291382048.0
2176,21.779,887918400.0
2177,21.584,455191776.0
2178,21.701,449933088.0
2179,21.312,279849920.0
2180,20.146,350978144.0
2181,20.146,215096144.0
2182,19.873,180763248.0
2183,19.64,86588232.0
2184,18.979,121205064.0
2185,18.901,84971928.0
2186,19.018,78281216.0
2187,18.784,156173824.0
2188,17.812,147771808.0
2189,17.89,102966840.0
2190,18.045,139855616.0
2191,18.045,127643448.0
2192,17.657,107703800.0
2193,17.734,64498736.0
2194,18.745,319638720.0
2195,18.784,98352512.0
2196,18.59,115894568.0
2197,18.629,135832480.0
2198,18.551,71754368.0
2199,18.395,85752992.0
2200,18.745,96364416.0
2201,19.057,154899792.0
2202,18.979,102752680.0
2203,19.212,145133312.0
2204,19.484,180077088.0
2205,19.445,170093808.0
2206,18.59,191750224.0
2207,19.134,182392320.0
2208,19.057,120452600.0
2209,18.94,97879352.0
2210,18.551,121292384.0
2211,18.395,90754184.0
2212,18.123,78692800.0
2213,17.929,63246960.0
2214,18.357,84143376.0
2215,18.745,111512808.0
2216,18.94,190596800.0
2217,18.901,103697512.0
2218,19.251,213444416.0
2219,18.901,128306472.0
2220,18.862,90497360.0
2221,18.434,89804496.0
2222,18.668,62246472.0
2223,18.784,94947320.0
2224,18.862,79704000.0
2225,18.862,0.0
2226,19.29,289591840.0
2227,19.64,314584512.0
2228,19.523,177899984.0
2229,19.601,150652016.0
2230,19.368,151699520.0
2231,20.068,333616704.0
2232,19.951,182586016.0
2233,19.484,213265472.0
2234,19.64,148547088.0
2235,19.29,160665536.0
2236,19.329,107533696.0
2237,18.279,166105424.0
2238,18.473,116134656.0
2239,18.979,149049664.0
2240,18.862,153449072.0
2241,18.395,108672584.0
2242,18.473,78142688.0
2243,17.851,111927928.0
2244,17.773,55936948.0
2245,17.112,103889336.0
2246,16.645,79202552.0
2247,16.451,39883208.0
2248,16.84,61493716.0
2249,16.179,60681076.0
2250,15.829,52812868.0
2251,15.906,45798232.0
2252,15.595,62581136.0
2253,15.517,45932084.0
2254,15.751,50838984.0
2255,15.751,45123564.0
2256,14.467,65460728.0
2257,14.973,74157304.0
2258,14.662,52043192.0
2259,14.39,52196112.0
2260,14.39,0.0
2261,15.051,99665696.0
2262,14.934,62199196.0
2263,15.323,105806032.0
2264,15.751,145300544.0
2265,15.44,106195552.0
2266,14.934,66083120.0
2267,14.584,81818248.0
2268,14.701,59924604.0
2269,14.74,75682048.0
2270,14.701,67892328.0
2271,14.817,99344608.0
2272,14.156,166864304.0
2273,15.09,198975696.0
2274,13.573,3091542530.0
2275,12.834,1610770940.0
2276,12.562,505454272.0
2277,11.862,568364030.0
2278,12.017,485936064.0
2279,12.406,689503740.0
2280,12.251,480446048.0
2281,12.134,208144064.0
2282,11.901,233484640.0
2283,11.823,181300816.0
2284,11.006,379684032.0
2285,11.123,324662112.0
2286,11.123,282548928.0
2287,11.162,219670416.0
2288,11.006,132373208.0
2289,11.278,267691152.0
2290,11.551,337643968.0
2291,11.317,210959824.0
2292,11.473,296997056.0
2293,11.667,451467040.0
2294,11.317,295649120.0
2295,11.356,210080336.0
2296,11.006,222490544.0
2297,11.006,157865328.0
2298,11.123,170362976.0
2299,11.395,333054240.0
2300,11.395,0.0
2301,11.512,368819776.0
2302,11.473,285839232.0
2303,11.628,418556096.0
2304,11.473,235152624.0
2305,11.706,541619070.0
2306,12.173,917042820.0
2307,12.017,552886080.0
2308,12.095,377891072.0
2309,12.173,877964160.0
2310,12.212,642533380.0
2311,12.017,370036064.0
2312,12.095,462263424.0
2313,12.212,468541696.0
2314,11.823,430127904.0
2315,11.784,250810720.0
2316,11.706,320543552.0
2317,11.784,323760896.0
2318,11.978,431973280.0
2319,11.94,318920768.0
2320,11.862,308792480.0
2321,11.862,273533664.0
2322,11.628,335567136.0
2323,11.59,202212160.0
2324,11.745,313014016.0
2325,11.745,0.0
2326,12.212,1118573820.0
2327,12.017,389980576.0
2328,12.017,387904160.0
2329,11.862,314689696.0
2330,11.706,266664816.0
2331,11.706,225945776.0
2332,11.667,249227952.0
2333,11.901,310069248.0
2334,11.978,328958208.0
2335,11.823,256489600.0
2336,11.901,530044672.0
2337,11.784,308290432.0
2338,11.784,228302464.0
2339,11.901,486674880.0
2340,11.706,292885440.0
2341,11.706,335904896.0
2342,12.056,643884610.0
2343,12.29,1521778560.0
2344,11.978,468251968.0
2345,11.901,352118336.0
2346,11.784,429369760.0
2347,11.628,285963104.0
2348,11.745,177536640.0
2349,11.94,439805440.0
2350,12.056,595646530.0
2351,12.056,531714112.0
2352,12.251,1390977150.0
2353,11.94,1057077060.0
2354,12.017,585829700.0
2355,12.834,2117845250.0
2356,12.717,1281388030.0
2357,12.445,943618880.0
2358,12.951,1394225660.0
2359,14.234,3431518720.0
2360,14.506,2528742660.0
2361,14.001,1508547970.0
2362,14.117,1560176000.0
2363,13.845,743191230.0
2364,13.495,878208640.0
2365,13.651,870975420.0
2366,13.301,843131780.0
2367,13.378,733405440.0
2368,13.534,584890940.0
2369,13.495,620178370.0
2370,14.079,1224086530.0
2371,14.156,1295978750.0
2372,13.845,656678530.0
2373,13.651,678128640.0
2374,12.756,852417090.0
2375,12.951,442727328.0
2376,12.406,481346688.0
2377,12.173,331540288.0
2378,12.756,495397088.0
2379,13.262,895472260.0
2380,13.573,1120125180.0
2381,13.184,665834690.0
2382,13.262,438565280.0
2383,13.145,396497024.0
2384,12.951,284730272.0
2385,13.223,415793888.0
2386,13.534,672775740.0
2387,13.573,690413700.0
2388,13.534,439194912.0
2389,13.262,299985760.0
2390,13.067,219522992.0
2391,13.417,333324576.0
2392,13.145,243268704.0
2393,12.873,245146928.0
2394,13.184,328400800.0
2395,13.378,526283168.0
2396,13.651,698609470.0
2397,13.34,426642656.0
2398,13.495,504924352.0
2399,13.495,295872096.0
2400,13.106,482682144.0
2401,13.262,282646272.0
2402,13.223,302923552.0
2403,13.184,256217328.0
2404,13.067,218164096.0
2405,12.64,325345280.0
2406,12.212,312062752.0
2407,12.29,173424784.0
2408,12.134,211362192.0
2409,12.29,228876240.0
2410,12.406,260783072.0
2411,12.251,193383616.0
2412,12.406,331056416.0
2413,12.328,242700624.0
2414,12.095,180094832.0
2415,12.056,172436992.0
2416,12.134,141538176.0
2417,12.056,122807152.0
2418,11.901,164484192.0
2419,11.59,216093104.0
2420,11.667,116936280.0
2421,11.823,153567584.0
2422,11.317,214159248.0
2423,11.512,172781696.0
2424,11.628,195312992.0
2425,11.512,108850856.0
2426,11.628,93256552.0
2427,11.706,189727568.0
2428,11.628,147229312.0
2429,11.59,160178864.0
2430,11.551,107882608.0
2431,11.512,135725856.0
2432,11.745,197927824.0
2433,11.784,226761152.0
2434,11.94,303130976.0
2435,11.901,275497664.0
2436,12.212,382160000.0
2437,12.056,228293856.0
2438,11.94,187126592.0
2439,12.095,259300944.0
2440,11.784,263547088.0
2441,11.862,223303760.0
2442,11.823,157515024.0
2443,11.862,180719760.0
2444,11.94,231469648.0
2445,12.056,308974112.0
2446,11.978,203639008.0
2447,11.823,196252656.0
2448,12.056,300231744.0
2449,12.795,1310459010.0
2450,13.145,1113415810.0
2451,12.99,452479392.0
2452,13.262,535271488.0
2453,12.99,581507140.0
2454,13.34,862218750.0
2455,12.951,615967490.0
2456,13.534,954405500.0
2457,13.106,557109760.0
2458,13.067,269679168.0
2459,12.951,400084704.0
2460,12.912,285910912.0
2461,13.028,301799936.0
2462,12.951,243250640.0
2463,12.951,369218688.0
2464,12.756,358199968.0
2465,12.795,325586432.0
2466,12.717,212867936.0
2467,12.406,299168992.0
2468,12.523,142179376.0
2469,12.601,215774608.0
2470,12.523,192032912.0
2471,12.64,202348320.0
2472,12.756,322647264.0
2473,12.873,456545984.0
2474,13.145,476710784.0
2475,13.028,364960576.0
2476,12.717,515619328.0
2477,12.717,239789808.0
2478,12.99,635047420.0
2479,12.795,333190176.0
2480,12.912,334423232.0
2481,12.756,288157632.0
2482,12.562,307841472.0
2483,12.406,248043616.0
2484,12.212,241924448.0
2485,11.978,234632112.0
2486,12.173,186071088.0
2487,12.29,189099040.0
2488,12.095,181696064.0
2489,12.056,177221392.0
2490,12.406,377115712.0
2491,12.367,166001904.0
2492,12.29,113872856.0
2493,12.367,178195040.0
2494,12.251,160333600.0
2495,12.406,199080752.0
2496,12.367,179669360.0
2497,12.64,422491008.0
2498,12.562,216681312.0
2499,12.562,181548368.0
2500,12.445,176127008.0
2501,11.978,237626192.0
2502,12.017,137390752.0
2503,11.901,115778392.0
2504,11.862,102545904.0
2505,11.745,141503536.0
2506,11.745,0.0
2507,11.901,137897792.0
2508,11.823,92782768.0
2509,11.745,141787152.0
2510,11.862,169791488.0
2511,11.823,98166560.0
2512,12.017,262882480.0
2513,11.745,163994384.0
2514,11.823,94149440.0
2515,11.94,144235856.0
2516,12.173,344417728.0
2517,12.056,152441648.0
2518,12.173,269305856.0
2519,12.095,287468384.0
2520,12.041,177060064.0
2521,12.087,141364736.0
2522,12.041,149493296.0
2523,12.134,206755936.0
2524,12.274,349789728.0
2525,12.367,259779280.0
2526,12.321,135162032.0
2527,12.274,191682400.0
2528,12.741,594798400.0
2529,12.647,225693888.0
2530,12.787,283387360.0
2531,12.601,243356704.0
2532,12.507,192825344.0
2533,12.367,200988032.0
2534,12.461,131699616.0
2535,12.414,123860720.0
2536,12.227,193142368.0
2537,12.321,156081712.0
2538,12.414,227963232.0
2539,12.367,182797856.0
2540,12.321,155206608.0
2541,12.227,190328752.0
2542,12.134,170811744.0
2543,11.994,118522456.0
2544,12.041,124973952.0
2545,11.621,218001040.0
2546,11.854,184101616.0
2547,11.761,108942432.0
2548,11.574,108646904.0
2549,11.621,101395304.0
2550,11.574,68987320.0
2551,11.527,119500104.0
2552,11.434,96746632.0
2553,11.387,105403664.0
2554,10.874,252245728.0
2555,10.081,285615520.0
2556,9.941,258732752.0
2557,9.987,223865200.0
2558,10.267,320377792.0
2559,11.294,329149952.0
2560,11.901,1550479740.0
2561,11.667,715793730.0
2562,11.761,569362050.0
2563,11.294,368829056.0
2564,11.061,240507344.0
2565,10.827,193130816.0
2566,11.107,166092768.0
2567,10.921,189408896.0
2568,11.247,297239616.0
2569,11.247,173327376.0
2570,11.621,437144032.0
2571,11.154,387584960.0
2572,10.967,158469232.0
2573,10.874,123153536.0
2574,10.687,139260976.0
2575,10.454,88634016.0
2576,10.547,94798664.0
2577,10.781,103460688.0
2578,10.547,95349720.0
2579,10.501,106195672.0
2580,10.361,72663272.0
2581,10.454,94270256.0
2582,10.361,86834216.0
2583,10.267,61780628.0
2584,10.034,97908960.0
2585,10.034,60693428.0
2586,10.314,132972336.0
2587,10.034,97864696.0
2588,9.987,81140936.0
2589,10.034,129588928.0
2590,10.081,86648640.0
2591,9.941,83164920.0
2592,9.707,95407680.0
2593,9.894,84245200.0
2594,10.034,134225648.0
2595,10.127,169750784.0
2596,10.361,178310288.0
2597,10.454,222161600.0
2598,10.407,134955792.0
2599,10.267,82751784.0
2600,10.034,83867512.0
2601,10.034,69314120.0
2602,9.847,100763728.0
2603,9.801,70384152.0
2604,9.987,87082776.0
2605,10.127,132775904.0
2606,10.174,188692080.0
2607,10.221,125280600.0
2608,10.361,156095504.0
2609,10.174,147417840.0
2610,10.221,116157784.0
2611,10.267,173999472.0
2612,10.314,256678112.0
2613,10.361,170630544.0
2614,10.314,154659632.0
2615,10.174,117503472.0
2616,10.221,103662464.0
2617,10.034,114988128.0
2618,10.081,72086816.0
2619,10.221,98648040.0
2620,10.221,0.0
2621,10.361,442031616.0
2622,10.174,157632928.0
2623,9.894,173182320.0
2624,9.894,85996416.0
2625,9.987,131962600.0
2626,9.754,154376208.0
2627,9.707,99266560.0
2628,9.661,89014840.0
2629,9.661,84121976.0
2630,9.707,62825676.0
2631,9.427,134688960.0
2632,9.567,111295624.0
2633,9.474,68033352.0
2634,9.287,85881808.0
2635,9.287,75593800.0
2636,9.287,65448600.0
2637,9.24,62249860.0
2638,9.054,73104576.0
2639,8.867,92677024.0
2640,8.54,110723208.0
2641,8.494,64464544.0
2642,8.167,103664112.0
2643,8.4,82284992.0
2644,8.354,88757296.0
2645,8.307,94970320.0
2646,8.12,80060240.0
2647,7.98,107217680.0
2648,7.98,79716432.0
2649,8.027,73594552.0
2650,7.934,60729712.0
2651,7.98,78624000.0
2652,7.887,67114192.0
2653,7.98,104212656.0
2654,7.794,71382896.0
2655,7.654,72407824.0
2656,7.7,62441884.0
2657,7.934,106506360.0
2658,8.494,243814768.0
2659,8.307,148490048.0
2660,8.26,90590552.0
2661,8.027,93287896.0
2662,7.887,58350364.0
2663,8.307,113912560.0
2664,8.214,105247160.0
2665,8.307,74563968.0
2666,8.354,59722344.0
2667,8.307,61077108.0
2668,8.447,130586120.0
2669,8.307,69944184.0
2670,8.447,54742356.0
2671,8.447,95642288.0
2672,8.447,79527584.0
2673,8.26,93295048.0
2674,8.4,105784112.0
2675,8.447,147859056.0
2676,8.447,120923824.0
2677,8.634,242058784.0
2678,8.494,139648560.0
2679,8.867,387944640.0
2680,8.774,207038624.0
2681,8.68,156352048.0
2682,8.867,294166112.0
2683,9.007,209551504.0
2684,9.1,247241264.0
2685,8.96,200878032.0
2686,9.1,273467008.0
2687,9.334,440222176.0
2688,9.24,269854528.0
2689,9.1,183492944.0
2690,9.147,91180752.0
2691,9.334,172520784.0
2692,9.24,176943024.0
2693,9.054,156423952.0
2694,8.96,123602560.0
2695,9.1,96993648.0
2696,9.334,343447168.0
2697,9.287,218652912.0
2698,9.334,123310200.0
2699,8.96,237226432.0
2700,8.727,177591584.0
2701,8.867,115419216.0
2702,8.867,83560936.0
2703,8.727,89891384.0
2704,8.727,109820040.0
2705,8.914,147723328.0
2706,8.82,103364296.0
2707,8.727,98561696.0
2708,8.774,76790688.0
2709,8.4,132423704.0
2710,8.167,102089640.0
2711,8.167,64752860.0
2712,8.307,74083376.0
2713,8.4,66584568.0
2714,8.354,68000064.0
2715,8.54,107236768.0
2716,8.634,101787536.0
2717,8.68,141231536.0
2718,8.727,90724712.0
2719,8.634,122878080.0
2720,8.54,101640896.0
2721,8.68,117110392.0
2722,8.68,82785736.0
2723,8.774,112426000.0
2724,8.634,107834496.0
2725,8.54,103226304.0
2726,8.587,74926736.0
2727,8.494,74717592.0
2728,8.447,77431312.0
2729,8.494,100156512.0
2730,8.4,119911384.0
2731,8.494,80379776.0
2732,8.447,74021560.0
2733,8.4,68450944.0
2734,8.26,85777040.0
2735,8.307,51187324.0
2736,8.214,40956500.0
2737,8.214,48803676.0
2738,8.214,63997336.0
2739,8.167,78681136.0
2740,8.307,60811428.0
2741,8.214,53137536.0
2742,8.214,48294620.0
2743,8.26,42104596.0
2744,8.307,79801328.0
2745,8.26,55192552.0
2746,8.167,55491660.0
2747,8.167,59711956.0
2748,8.307,119991272.0
2749,8.307,0.0
2750,8.587,307274720.0
2751,8.494,107642912.0
2752,8.307,78638448.0
2753,8.307,40723608.0
2754,8.587,154292656.0
2755,8.494,77059872.0
2756,8.634,195470496.0
2757,8.867,210891008.0
2758,9.1,344380416.0
2759,9.147,240250752.0
2760,9.007,120463456.0
2761,8.867,167931776.0
2762,8.867,104056432.0
2763,9.007,138317488.0
2764,9.007,72034712.0
2765,8.867,73399048.0
2766,8.68,66386136.0
2767,8.727,58699596.0
2768,8.68,89156528.0
2769,8.634,90609712.0
2770,8.914,147948320.0
2771,8.914,78478712.0
2772,8.867,64684316.0
2773,8.727,57956228.0
2774,8.587,63940236.0
2775,8.727,62165604.0
2776,8.634,56047056.0
2777,8.634,35775796.0
2778,8.68,35297248.0
2779,8.727,53566548.0
2780,8.587,48213328.0
2781,8.354,67682352.0
2782,8.447,40793076.0
2783,8.447,29299956.0
2784,8.494,35221720.0
2785,8.494,44497240.0
2786,8.447,31828586.0
2787,8.447,28328438.0
2788,8.354,30776210.0
2789,8.4,28804118.0
2790,8.4,23764622.0
2791,8.12,75894848.0
2792,7.98,48466856.0
2793,8.027,36589812.0
2794,8.027,31866494.0
2795,8.167,30824420.0
2796,8.214,48964728.0
2797,8.26,49404120.0
2798,8.307,46735004.0
2799,8.307,31621458.0
2800,8.26,27250794.0
2801,8.167,38435920.0
2802,8.214,35391496.0
2803,8.167,27166182.0
2804,8.12,26711256.0
2805,8.12,29048370.0
2806,8.074,39079488.0
2807,8.12,44323352.0
2808,8.074,25180640.0
2809,8.12,29303158.0
2810,8.027,31983678.0
2811,7.887,35490684.0
2812,8.074,35933600.0
2813,8.354,131781792.0
2814,8.26,77418624.0
2815,8.354,53874516.0
2816,8.307,46536168.0
2817,8.26,48435288.0
2818,8.214,41781564.0
2819,8.214,34101208.0
2820,8.494,123148568.0
2821,8.587,90194048.0
2822,8.54,57503756.0
2823,8.587,54093716.0
2824,8.727,151793424.0
2825,9.614,544333180.0
2826,9.381,456416320.0
2827,9.054,329566912.0
2828,9.24,249122400.0
2829,9.007,132014264.0
2830,8.82,132106072.0
2831,8.82,83516736.0
2832,8.82,60482012.0
2833,8.587,81547320.0
2834,8.82,101650872.0
2835,8.914,87730840.0
2836,8.727,72905760.0
2837,9.054,124912832.0
2838,9.381,263993008.0
2839,9.147,151948352.0
2840,9.24,85814392.0
2841,9.474,143258736.0
2842,9.381,101129584.0
2843,9.194,149429744.0
2844,9.754,438982240.0
2845,9.707,227366896.0
2846,9.941,253320752.0
2847,9.847,227119872.0
2848,9.894,170480992.0
2849,9.941,222710784.0
2850,9.567,172940352.0
2851,9.521,111933408.0
2852,9.521,112165352.0
2853,10.174,388392032.0
2854,10.174,222020304.0
2855,10.174,213427728.0
2856,10.314,258102288.0
2857,10.641,404433152.0
2858,10.361,245596208.0
2859,10.221,217335424.0
2860,10.454,141446304.0
2861,10.501,158460224.0
2862,10.221,155618896.0
2863,10.314,140451856.0
2864,10.174,110894176.0
2865,10.174,179054288.0
2866,10.081,112137344.0
2867,9.987,105248960.0
2868,10.267,140204240.0
2869,10.034,87075016.0
2870,9.987,63781776.0
2871,9.567,159538320.0
2872,9.521,109682088.0
2873,9.334,145973872.0
2874,9.334,71529552.0
2875,9.614,92523968.0
2876,9.521,64774728.0
2877,9.801,110705504.0
2878,10.314,285714816.0
2879,10.267,133659304.0
2880,10.407,160505184.0
2881,10.454,131952616.0
2882,10.174,156280768.0
2883,10.174,109447488.0
2884,9.754,220496912.0
2885,10.127,223081840.0
2886,10.034,217773088.0
2887,10.174,224543856.0
2888,10.081,90107408.0
2889,9.987,126972264.0
2890,9.987,0.0
2891,10.501,461752160.0
2892,10.454,333074368.0
2893,10.454,301115040.0
2894,10.547,273767744.0
2895,10.547,177880880.0
2896,10.594,207734624.0
2897,10.454,190221056.0
2898,10.547,200594672.0
2899,10.874,329980896.0
2900,10.734,175752960.0
2901,10.734,174844880.0
2902,10.594,163677504.0
2903,10.827,217644000.0
2904,10.921,279985312.0
2905,11.247,449487808.0
2906,11.434,270821792.0
2907,11.621,268559040.0
2908,11.481,205750848.0
2909,11.107,252993488.0
2910,11.107,228668304.0
2911,10.921,247376112.0
2912,11.061,126823904.0
2913,11.247,140839712.0
2914,11.247,148382608.0
2915,11.201,89864832.0
2916,11.107,102613784.0
2917,11.014,138209520.0
2918,10.734,219701568.0
2919,10.781,226204768.0
